"","timestamp","open BTCUSDT","high BTCUSDT","low BTCUSDT","close BTCUSDT","volume BTCUSDT","closetime BTCUSDT","quote_avg BTCUSDT","trades BTCUSDT","open DASHUSDT","high DASHUSDT","low DASHUSDT","close DASHUSDT","volume DASHUSDT","closetime DASHUSDT","quote_avg DASHUSDT","trades DASHUSDT","open ZRXUSDT","high ZRXUSDT","low ZRXUSDT","close ZRXUSDT","volume ZRXUSDT","closetime ZRXUSDT","quote_avg ZRXUSDT","trades ZRXUSDT","open ETHUSDT","high ETHUSDT","low ETHUSDT","close ETHUSDT","volume ETHUSDT","closetime ETHUSDT","quote_avg ETHUSDT","trades ETHUSDT","open LTCUSDT","high LTCUSDT","low LTCUSDT","close LTCUSDT","volume LTCUSDT","closetime LTCUSDT","quote_avg LTCUSDT","trades LTCUSDT","open XMRUSDT","high XMRUSDT","low XMRUSDT","close XMRUSDT","volume XMRUSDT","closetime XMRUSDT","quote_avg XMRUSDT","trades XMRUSDT","open XRPUSDT","high XRPUSDT","low XRPUSDT","close XRPUSDT","volume XRPUSDT","closetime XRPUSDT","quote_avg XRPUSDT","trades XRPUSDT"
"171","2019-09-15",10332.81,10360,10252.15,10302.01,18047.654013,"2019-09-15 23:59:59.999",185853330.437043,194733,91.12,91.45,88.42,88.89,5463.70189,"2019-09-15 23:59:59.999",489739.8239131,2111,0.1663,0.1663,0.1632,0.1649,186978.43,"2019-09-15 23:59:59.999",30696.338509,208,188.14,190.45,185.76,189.03,288928.60827,"2019-09-15 23:59:59.999",54373471.3852245,106052,70.49,71.28,69.5,70.04,123157.58776,"2019-09-15 23:59:59.999",8653254.9874815,28463,76.08,76.5,73.99,75.45,5712.93481,"2019-09-15 23:59:59.999",428537.8881255,1885,0.26125,0.26419,0.25386,0.26022,51661196.3,"2019-09-15 23:59:59.999",13494004.949412,41500
"172","2019-09-16",10303.34,10355,10078,10251.31,28971.401657,"2019-09-16 23:59:59.999",296325130.170901,274368,88.89,94.24,87.87,92.49,13108.23512,"2019-09-16 23:59:59.999",1185053.4724414,4185,0.1643,0.1679,0.1603,0.1641,696774.05,"2019-09-16 23:59:59.999",113892.206504,895,189.05,199.44,188.3,197.22,551006.81686,"2019-09-16 23:59:59.999",106449156.030025,166031,70.04,73.67,69.36,72.63,267731.58165,"2019-09-16 23:59:59.999",19101962.9812395,51188,75.45,76.47,71.23,75.37,15821.29553,"2019-09-16 23:59:59.999",1163378.5663436,4165,0.26015,0.263,0.25664,0.26098,44531031.7,"2019-09-16 23:59:59.999",11582013.032137,39347
"173","2019-09-17",10249.68,10275,10128.01,10187.82,22914.324563,"2019-09-17 23:59:59.999",233944812.560508,287483,92.49,99.78,90.6,94.1,15073.75207,"2019-09-17 23:59:59.999",1423552.3753876,5732,0.1641,0.1767,0.1626,0.1752,1295476.64,"2019-09-17 23:59:59.999",221838.590831,1160,197.23,215.13,195.74,207.84,715863.2262,"2019-09-17 23:59:59.999",145945114.869582,214041,72.67,77.59,72.15,74.04,331820.84685,"2019-09-17 23:59:59.999",24574442.8929495,67157,75.37,75.47,73.05,73.73,15428.06594,"2019-09-17 23:59:59.999",1144854.8921229,4551,0.26103,0.2985,0.25944,0.28561,217381018.1,"2019-09-17 23:59:59.999",61450339.084478,128949
"174","2019-09-18",10187.48,10258.02,10100,10156.99,24250.249303,"2019-09-18 23:59:59.999",247024351.597992,299466,94.1,99.23,94.09,97.8,13548.08284,"2019-09-18 23:59:59.999",1303068.7778035,5047,0.1752,0.2038,0.1749,0.1922,3938749.24,"2019-09-18 23:59:59.999",746357.827423,4062,207.85,217.27,207.66,210.21,539028.51013,"2019-09-18 23:59:59.999",114703107.271719,182943,74.06,80.3,73.98,77.81,463500.72712,"2019-09-18 23:59:59.999",35716016.266972,71198,73.86,82.18,73.63,80.99,33312.43735,"2019-09-18 23:59:59.999",2597894.8884459,8945,0.28553,0.32631,0.28493,0.31344,300972127.9,"2019-09-18 23:59:59.999",93346877.964625,170133
"175","2019-09-19",10156.41,10325,9653,10244.29,44826.282579,"2019-09-19 23:59:59.999",447676492.984026,429727,97.8,104.4,90.6,99.7,37130.16327,"2019-09-19 23:59:59.999",3636164.6635526,12097,0.1917,0.2431,0.1861,0.2273,5732192.52,"2019-09-19 23:59:59.999",1238680.085673,9201,210.27,223.94,202.3,220.24,844358.82155,"2019-09-19 23:59:59.999",179595728.813837,230867,77.77,80.9,72.62,76.56,516227.12489,"2019-09-19 23:59:59.999",38833965.374848,77388,80.89,81.58,72.5,75.77,29841.27483,"2019-09-19 23:59:59.999",2235630.9280448,8507,0.31344,0.31345,0.28208,0.30062,277316439.7,"2019-09-19 23:59:59.999",82282462.004308,148933
"176","2019-09-20",10243.7,10281,10061.39,10168.59,25088.491069,"2019-09-20 23:59:59.999",255205290.211837,267032,99.7,100.07,95.28,96.73,9710.78459,"2019-09-20 23:59:59.999",943153.7807122,2836,0.2272,0.27,0.2119,0.233,11152008.25,"2019-09-20 23:59:59.999",2698072.580799,14637,220.26,221.54,212.05,218.03,437804.12669,"2019-09-20 23:59:59.999",95069640.6241525,133129,76.56,77.08,72.78,75.05,286151.47725,"2019-09-20 23:59:59.999",21475382.8429194,46189,75.66,77.98,72.53,73.78,16026.20962,"2019-09-20 23:59:59.999",1207129.8938412,4543,0.30064,0.30159,0.2835,0.2936,159272561.6,"2019-09-20 23:59:59.999",46476133.728335,87076
"177","2019-09-21",10167.92,10176.7,9900,9986.39,20544.175196,"2019-09-21 23:59:59.999",206034034.508035,245439,96.77,96.83,92.61,93,6863.75041,"2019-09-21 23:59:59.999",650193.8388325,2221,0.233,0.2562,0.2231,0.2467,3965568.3,"2019-09-21 23:59:59.999",944582.739348,5642,218.01,221.5,213.2,215.05,417891.5242,"2019-09-21 23:59:59.999",90638548.2352924,105391,75.06,75.58,72.06,73.22,211641.79197,"2019-09-21 23:59:59.999",15603395.9651253,37990,73.78,73.91,71.95,72.33,12318.68095,"2019-09-21 23:59:59.999",898073.2656012,3390,0.2936,0.298,0.28625,0.28961,113934352.2,"2019-09-21 23:59:59.999",33163246.274949,66568
"178","2019-09-22",9985.15,10089,9853.97,10028.87,22049.275256,"2019-09-22 23:59:59.999",220133631.612842,253713,92.94,93.9,90.6,90.64,5271.56057,"2019-09-22 23:59:59.999",484078.0970976,1917,0.2464,0.2583,0.2309,0.2361,3561505.8,"2019-09-22 23:59:59.999",862802.950448,4638,215.04,215.61,206.1,211.2,445388.94787,"2019-09-22 23:59:59.999",93662351.5045333,108397,73.2,73.22,71.03,72.23,219392.15857,"2019-09-22 23:59:59.999",15823511.838941,35676,72.34,74.2,70.8,73,19604.14881,"2019-09-22 23:59:59.999",1423678.8466225,4916,0.28964,0.28982,0.2686,0.27653,117475940.3,"2019-09-22 23:59:59.999",32630853.067018,69721
"179","2019-09-23",10028.05,10049.99,9615.77,9702.25,31937.232356,"2019-09-23 23:59:59.999",314390584.626461,332817,90.8,90.8,86.75,86.78,9200.1329,"2019-09-23 23:59:59.999",819960.1202675,3459,0.2361,0.2382,0.2071,0.2088,3643327.11,"2019-09-23 23:59:59.999",800194.262243,4294,211.2,211.68,198.65,201.29,392437.07084,"2019-09-23 23:59:59.999",80922890.4608859,121866,72.26,74.24,61.88,66.54,527501.79121,"2019-09-23 23:59:59.999",36517883.7939264,86675,73,73.18,68.11,68.49,13191.44974,"2019-09-23 23:59:59.999",929349.7462334,4340,0.27656,0.28666,0.26601,0.26786,154408602.2,"2019-09-23 23:59:59.999",42540797.18759,83469
"180","2019-09-24",9702.2,9794.99,7800,8493.14,94007.345203,"2019-09-24 23:59:59.999",838996309.161128,748712,86.78,88.04,66.92,71.79,17338.51537,"2019-09-24 23:59:59.999",1335032.8219433,7528,0.2097,0.2349,0.175,0.1891,5239782.28,"2019-09-24 23:59:59.999",1087057.259347,7005,201.25,202.98,150.03,165.81,1478218.82714,"2019-09-24 23:59:59.999",263412071.531203,383778,66.54,67.42,54.07,54.57,987995.2338,"2019-09-24 23:59:59.999",60140536.5363633,171116,68.37,70.18,55.28,58.63,27972.03968,"2019-09-24 23:59:59.999",1771400.2000884,9512,0.26787,0.27317,0.21333,0.23282,302577184.1,"2019-09-24 23:59:59.999",74890289.350329,161683
"181","2019-09-25",8497.55,8730,8215.64,8430.05,60783.892258,"2019-09-25 23:59:59.999",512437200.361104,544806,71.5,76.09,69.15,72.69,20954.93714,"2019-09-25 23:59:59.999",1525134.9471794,8420,0.1891,0.2129,0.1885,0.2126,2887383.22,"2019-09-25 23:59:59.999",574430.566426,4536,165.72,174.85,161.88,169.96,879001.46213,"2019-09-25 23:59:59.999",147619414.135897,251456,54.57,58.34,52.84,57.43,781318.26507,"2019-09-25 23:59:59.999",43535732.1644702,110070,58.7,61.35,57.3,59.59,25481.22867,"2019-09-25 23:59:59.999",1510471.9542882,7837,0.23282,0.24953,0.23132,0.2457,169757552.3,"2019-09-25 23:59:59.999",40828894.012041,112511
"182","2019-09-26",8430.05,8465.99,7750,8063.73,67930.853749,"2019-09-26 23:59:59.999",552794530.866682,522062,72.71,73.38,65.57,68.7,15327.99257,"2019-09-26 23:59:59.999",1075190.7158325,6129,0.2128,0.2347,0.2065,0.2186,9978566.2,"2019-09-26 23:59:59.999",2203274.394328,13242,169.96,171.01,152.11,165.92,779942.17148,"2019-09-26 23:59:59.999",127948136.270891,202020,57.48,57.56,50.3,55.19,630061.90746,"2019-09-26 23:59:59.999",34400819.9709003,79912,59.86,77.9,54.23,57.3,66266.17284,"2019-09-26 23:59:59.999",3912915.1691274,14914,0.24567,0.25,0.22775,0.2422,125772838.7,"2019-09-26 23:59:59.999",30233595.403305,74329
"183","2019-09-27",8063.49,8265,7852.15,8177.91,43882.924625,"2019-09-27 23:59:59.999",352800745.207929,369518,68.66,72.31,66.33,71.27,10977.74231,"2019-09-27 23:59:59.999",757965.4918671,4632,0.2179,0.2253,0.209,0.2134,3208717.47,"2019-09-27 23:59:59.999",694324.463587,4025,165.92,176.72,161.03,173.79,634932.96707,"2019-09-27 23:59:59.999",106461443.899721,183611,55.17,56.61,52.61,55.86,390379.87374,"2019-09-27 23:59:59.999",21349989.0495085,55002,57.17,70,54.06,57.48,181284.59618,"2019-09-27 23:59:59.999",10428984.719118,34545,0.2423,0.248,0.23296,0.24208,89138447.6,"2019-09-27 23:59:59.999",21396438.049458,61732
"184","2019-09-28",8177.47,8315,8001.09,8198.81,34473.605165,"2019-09-28 23:59:59.999",280672404.680496,319113,71.25,72.13,69.86,70.78,7004.54679,"2019-09-28 23:59:59.999",497661.45408,3942,0.2134,0.2206,0.2095,0.2107,2109729.77,"2019-09-28 23:59:59.999",451671.213797,2299,173.83,175.49,168,173.49,521775.46593,"2019-09-28 23:59:59.999",90120971.1669136,159337,55.86,56.16,53.67,55.37,258783.39518,"2019-09-28 23:59:59.999",14274176.8394336,39309,57.56,58.28,56.08,57.6,15462.06724,"2019-09-28 23:59:59.999",885559.2421305,4423,0.24209,0.24433,0.238,0.24163,45238244.9,"2019-09-28 23:59:59.999",10912438.143011,40609
"185","2019-09-29",8199.38,8229.13,7890,8043.82,31544.211388,"2019-09-29 23:59:59.999",253660600.325293,322501,70.72,71.3,67.31,68.86,6482.92534,"2019-09-29 23:59:59.999",444965.2521344,3761,0.2111,0.2134,0.1963,0.2012,3134298.89,"2019-09-29 23:59:59.999",636034.317469,3304,173.5,174.5,164.12,169.24,410855.12176,"2019-09-29 23:59:59.999",69327213.6474489,136438,55.38,55.58,52.13,53.82,227546.40106,"2019-09-29 23:59:59.999",12197410.1689732,34775,57.66,57.81,54.49,55.82,14057.42727,"2019-09-29 23:59:59.999",784243.8376145,5096,0.24165,0.24261,0.23427,0.24024,43877272.4,"2019-09-29 23:59:59.999",10450612.04699,40201
"186","2019-09-30",8043.04,8337.26,7710,8289.34,55865.48726,"2019-09-30 23:59:59.999",449120676.84276,455556,68.87,71.96,66.54,70.94,9429.98548,"2019-09-30 23:59:59.999",654900.7041358,5455,0.2013,0.2101,0.1894,0.204,3608542.53,"2019-09-30 23:59:59.999",715252.408626,3667,169.26,181.24,165.01,180.85,580295.3997,"2019-09-30 23:59:59.999",100443187.771686,175354,53.84,56.25,52.46,55.99,369529.68787,"2019-09-30 23:59:59.999",20182788.0599933,48854,55.89,57.54,53.36,56.83,23050.43683,"2019-09-30 23:59:59.999",1274049.2520674,8393,0.24024,0.26192,0.2354,0.2566,156913857,"2019-09-30 23:59:59.999",39681370.165334,104760
"187","2019-10-01",8289.97,8500,8173.05,8292.44,43472.418091,"2019-10-01 23:59:59.999",362980689.879991,387653,70.99,72.49,69.12,69.98,7984.00472,"2019-10-01 23:59:59.999",565987.3438446,5052,0.2046,0.2236,0.1999,0.2116,3186432.97,"2019-10-01 23:59:59.999",673553.589645,3818,180.89,185.53,173.19,175.66,609819.60828,"2019-10-01 23:59:59.999",109337395.137933,168492,56.01,57.6,54.82,55.63,333581.15687,"2019-10-01 23:59:59.999",18705039.8020772,52538,56.81,58.28,50,55.5,22828.08566,"2019-10-01 23:59:59.999",1293853.4444377,7241,0.25659,0.261,0.24441,0.24788,125393526.7,"2019-10-01 23:59:59.999",31747823.245256,77751
"188","2019-10-02",8292.67,8373.91,8151.22,8359.94,26243.386644,"2019-10-02 23:59:59.999",216325351.858645,261430,69.98,70.7,68.92,70.51,4479.03519,"2019-10-02 23:59:59.999",312346.190902,3781,0.2113,0.2204,0.2024,0.208,3143609.06,"2019-10-02 23:59:59.999",660452.410304,3750,175.65,181.29,173.65,180.24,348268.1162,"2019-10-02 23:59:59.999",61530973.8042317,96660,55.59,56.66,55.13,56.23,215424.38457,"2019-10-02 23:59:59.999",12034864.9802444,35664,55.52,56.8,54.3,55.88,19011.50167,"2019-10-02 23:59:59.999",1055327.7726668,6073,0.24787,0.25481,0.24421,0.25247,97406245.2,"2019-10-02 23:59:59.999",24270217.95518,54979
"189","2019-10-03",8360,8393,8060,8223.96,30488.284058,"2019-10-03 23:59:59.999",250291751.271414,281307,70.55,70.76,67.86,69.21,9449.17256,"2019-10-03 23:59:59.999",653451.0765812,5494,0.2083,0.2149,0.2016,0.2113,1781753.4,"2019-10-03 23:59:59.999",370834.575295,2196,180.24,180.72,169.55,174.69,354756.78478,"2019-10-03 23:59:59.999",62001237.4817829,101114,56.28,57.07,53.62,56.44,253310.60723,"2019-10-03 23:59:59.999",14061349.4274344,38720,55.93,57.23,54.07,56.13,26089.73413,"2019-10-03 23:59:59.999",1451740.5257265,7365,0.25248,0.25305,0.24159,0.24674,71409676.9,"2019-10-03 23:59:59.999",17609786.126323,41656
"190","2019-10-04",8224.43,8232.41,8005,8137.13,26476.330404,"2019-10-04 23:59:59.999",215325611.682215,259012,69.22,70.08,68.15,69.45,5225.37803,"2019-10-04 23:59:59.999",361412.9863709,3582,0.2113,0.2288,0.2064,0.2203,3629303.89,"2019-10-04 23:59:59.999",792116.711195,4126,174.71,178.98,170.74,175.55,333897.63876,"2019-10-04 23:59:59.999",58470302.1445434,89655,56.45,57.5,55.22,56.3,247275.45318,"2019-10-04 23:59:59.999",13995320.6982941,36155,56.16,57.77,53.84,57.11,42074.23987,"2019-10-04 23:59:59.999",2363741.4610948,9181,0.24687,0.25664,0.2445,0.25243,90663663.4,"2019-10-04 23:59:59.999",22794419.623895,54119
"191","2019-10-05",8137.09,8183.41,8012.98,8126.19,21907.615564,"2019-10-05 23:59:59.999",177252877.002969,237769,69.45,70,68.61,69.77,3839.3568,"2019-10-05 23:59:59.999",265854.6043159,2753,0.2193,0.225,0.213,0.221,2267430.62,"2019-10-05 23:59:59.999",496466.662374,3025,175.55,176.71,172.02,176.25,278488.61771,"2019-10-05 23:59:59.999",48647162.438982,90341,56.3,57.4,55.57,56.69,177602.10058,"2019-10-05 23:59:59.999",10003772.6070799,29994,57.11,57.62,55.17,56.41,34751.91933,"2019-10-05 23:59:59.999",1951390.0164893,7368,0.2525,0.2566,0.24671,0.25325,82519531.3,"2019-10-05 23:59:59.999",20818475.3038,57881
"192","2019-10-06",8127.55,8153.87,7785,7854.25,34676.104049,"2019-10-06 23:59:59.999",275447898.032875,325795,69.83,70.87,67.85,69.31,8764.0491,"2019-10-06 23:59:59.999",609835.1589994,4821,0.2213,0.2229,0.2085,0.2114,1796866.3,"2019-10-06 23:59:59.999",385082.093018,2440,176.23,177.04,167.68,170.1,314932.39629,"2019-10-06 23:59:59.999",54241930.1254795,114662,56.69,56.8,52.73,54.41,259829.37559,"2019-10-06 23:59:59.999",14302889.3201775,43874,56.4,56.58,54.2,54.71,22196.37827,"2019-10-06 23:59:59.999",1230387.1323488,5713,0.25325,0.25634,0.2506,0.25552,63421400.1,"2019-10-06 23:59:59.999",16049454.661113,57675
"193","2019-10-07",7855.3,8299.92,7762,8190.09,52202.072297,"2019-10-07 23:59:59.999",420921679.844263,482605,69.38,71.97,68.28,70.74,9907.79547,"2019-10-07 23:59:59.999",697096.7472211,5550,0.2115,0.2267,0.2096,0.2202,2375464.7,"2019-10-07 23:59:59.999",518342.6958,2938,170.08,182.32,168.68,179.85,496523.48038,"2019-10-07 23:59:59.999",87617964.5675863,159802,54.42,58.65,53.25,57.46,314689.40497,"2019-10-07 23:59:59.999",17738640.5892193,51681,54.68,57.08,54.19,56.11,34525.09543,"2019-10-07 23:59:59.999",1938172.8168731,8048,0.25551,0.28114,0.25333,0.27592,210990372.8,"2019-10-07 23:59:59.999",57283043.346304,126843
"194","2019-10-08",8190.82,8325,8088.75,8168.39,35452.657423,"2019-10-08 23:59:59.999",290675248.141445,395685,70.74,74,70.08,70.68,24484.98862,"2019-10-08 23:59:59.999",1763370.5397081,10062,0.2205,0.2614,0.2204,0.2581,4593256.39,"2019-10-08 23:59:59.999",1114417.260472,6444,179.88,184.87,177,180.6,400832.37828,"2019-10-08 23:59:59.999",72432729.9845929,139925,57.46,58.45,56.47,56.94,184201.79637,"2019-10-08 23:59:59.999",10559404.6628282,31403,56.12,56.95,55,55.46,24302.37882,"2019-10-08 23:59:59.999",1358146.9756735,6151,0.27584,0.28548,0.27062,0.2774,121934629.7,"2019-10-08 23:59:59.999",33759866.366353,84685
"195","2019-10-09",8170.79,8670,8115,8560.74,55038.704378,"2019-10-09 23:59:59.999",462845251.81361,537805,70.62,74.87,70.37,73.68,21821.63255,"2019-10-09 23:59:59.999",1572830.4098133,8369,0.2594,0.28,0.2461,0.2559,7846199.34,"2019-10-09 23:59:59.999",2055807.02064,11386,180.61,195.53,178.96,192.62,562506.82189,"2019-10-09 23:59:59.999",105551736.48441,182290,56.92,60.06,56.6,59.12,344098.9067,"2019-10-09 23:59:59.999",20109296.3410723,49951,55.37,57.45,54.88,57,34997.88113,"2019-10-09 23:59:59.999",1969426.966786,8957,0.2774,0.28693,0.27358,0.28082,105865868.2,"2019-10-09 23:59:59.999",29652647.358558,87688
"196","2019-10-10",8562.15,8644,8414.52,8558.03,39137.946167,"2019-10-10 23:59:59.999",333925412.304142,406932,73.63,74.43,70.51,72.6,11351.68535,"2019-10-10 23:59:59.999",822037.6744256,5214,0.2554,0.2774,0.2474,0.2717,4174346.55,"2019-10-10 23:59:59.999",1105263.642515,6647,192.61,194.2,186.88,191.14,436588.58452,"2019-10-10 23:59:59.999",83367952.3933486,150166,59.1,59.33,57,57.47,215031.29392,"2019-10-10 23:59:59.999",12487446.424827,34773,57,57.45,55,55.69,35639.72283,"2019-10-10 23:59:59.999",2005578.9511736,6804,0.28089,0.28168,0.26455,0.27021,80850590.7,"2019-10-10 23:59:59.999",22049865.097712,68618
"197","2019-10-11",8557.82,8779.51,8212.38,8258.5,50405.284418,"2019-10-11 23:59:59.999",424413201.532932,471818,72.57,73.69,69.31,69.45,16142.9208,"2019-10-11 23:59:59.999",1150854.9814745,6466,0.2718,0.2796,0.2554,0.2567,2433565.25,"2019-10-11 23:59:59.999",652112.802866,4233,191.18,196.65,179.41,180.72,621693.63125,"2019-10-11 23:59:59.999",115872479.766127,181427,57.48,58.42,55.33,55.85,266818.0674,"2019-10-11 23:59:59.999",15066092.2307557,48702,55.69,56.63,53.82,53.93,29618.79508,"2019-10-11 23:59:59.999",1630755.4343447,8343,0.27021,0.27485,0.26431,0.26743,71539111.7,"2019-10-11 23:59:59.999",19245009.01261,69160
"198","2019-10-12",8257.95,8400,8250,8300.09,21339.334098,"2019-10-12 23:59:59.999",177707852.594819,280633,69.44,73.33,69.4,70.61,7468.48332,"2019-10-12 23:59:59.999",532233.1287356,4155,0.2559,0.2638,0.2511,0.257,1057953.06,"2019-10-12 23:59:59.999",273065.459914,2373,180.65,184.64,177.59,179.68,290415.22038,"2019-10-12 23:59:59.999",52895345.3826257,118775,55.85,56.5,55.41,55.7,101685.84465,"2019-10-12 23:59:59.999",5692945.9608558,26093,53.86,54.82,53.35,53.58,22033.77463,"2019-10-12 23:59:59.999",1191075.183945,6344,0.26741,0.27729,0.26712,0.27226,57869923.4,"2019-10-12 23:59:59.999",15793462.494851,60193
"199","2019-10-13",8301.98,8451.37,8160,8275.01,27840.739953,"2019-10-13 23:59:59.999",232149438.363959,320051,70.56,71.88,70.16,70.41,3978.06632,"2019-10-13 23:59:59.999",282985.4084808,2851,0.257,0.2977,0.2563,0.2968,3521768.76,"2019-10-13 23:59:59.999",973138.582946,4613,179.65,184.95,178.52,180.99,247589.23231,"2019-10-13 23:59:59.999",45067340.4221513,113448,55.71,57.69,55.47,56.46,157772.38785,"2019-10-13 23:59:59.999",8939980.1891891,38150,53.55,54.05,52.32,53.25,23259.59336,"2019-10-13 23:59:59.999",1241394.5413618,6740,0.27232,0.28138,0.27109,0.27726,70808721.8,"2019-10-13 23:59:59.999",19658319.603199,68669
"200","2019-10-14",8275.24,8388.85,8203,8348.2,29810.663253,"2019-10-14 23:59:59.999",247530733.180035,345679,70.34,71.61,70,71.15,6828.36125,"2019-10-14 23:59:59.999",483450.7136313,3123,0.2976,0.3417,0.2859,0.3323,11845597.55,"2019-10-14 23:59:59.999",3717830.059475,18445,180.98,187.54,180.43,186.72,279732.84612,"2019-10-14 23:59:59.999",51494870.2773636,123915,56.44,57.1,55.94,56.83,133434.14038,"2019-10-14 23:59:59.999",7558734.9042193,32825,53.26,53.66,52.36,53.06,17580.43293,"2019-10-14 23:59:59.999",932544.0590984,5585,0.27729,0.29779,0.27641,0.29727,151725088,"2019-10-14 23:59:59.999",43914160.127687,102500
"201","2019-10-15",8346.86,8403,8090,8159.29,32773.062476,"2019-10-15 23:59:59.999",270727559.777011,399447,71.17,73.61,70.57,71.38,18073.41489,"2019-10-15 23:59:59.999",1298225.6392545,6324,0.3329,0.344,0.3023,0.3151,6837130.05,"2019-10-15 23:59:59.999",2204625.000731,12137,186.7,188.37,175.96,180.49,405466.38109,"2019-10-15 23:59:59.999",73998014.4472151,155734,56.83,57.39,53.4,54.58,332451.2139,"2019-10-15 23:59:59.999",18373352.239439,59727,53.06,53.9,51.65,52.1,31782.19135,"2019-10-15 23:59:59.999",1682900.0515553,7715,0.29722,0.299,0.283,0.28859,147821843.4,"2019-10-15 23:59:59.999",43050670.162818,95250
"202","2019-10-16",8159.3,8181.16,7917,7991.74,34733.593966,"2019-10-16 23:59:59.999",279586845.536214,421026,71.31,71.64,66.83,68.04,16726.26774,"2019-10-16 23:59:59.999",1152896.5859972,6149,0.3161,0.3215,0.2726,0.3083,8224313.74,"2019-10-16 23:59:59.999",2482755.399149,12002,180.52,181.44,171.81,174.47,347764.93459,"2019-10-16 23:59:59.999",61180262.7759032,151051,54.57,55.39,51,52.45,299556.40107,"2019-10-16 23:59:59.999",15877658.5981411,55176,52.05,55.3,51.64,54.79,72445.62978,"2019-10-16 23:59:59.999",3888326.2430648,16245,0.28859,0.29219,0.27858,0.28331,109182836.2,"2019-10-16 23:59:59.999",31117606.760202,83972
"203","2019-10-17",7995.02,8124.92,7929.03,8070.58,29656.949158,"2019-10-17 23:59:59.999",238343204.482515,356490,68.02,70.23,67.17,68.88,5750.17373,"2019-10-17 23:59:59.999",394879.569436,3373,0.309,0.328,0.3047,0.3132,4101259.13,"2019-10-17 23:59:59.999",1305244.448466,7408,174.52,178.96,172.61,177.16,298795.8198,"2019-10-17 23:59:59.999",52578052.9440327,133295,52.45,55.22,51.57,54.94,238776.4036,"2019-10-17 23:59:59.999",12771309.0902889,47247,54.8,60.61,54.51,55.92,127581.79113,"2019-10-17 23:59:59.999",7314233.32764,22702,0.28334,0.3038,0.27969,0.30167,147918252.3,"2019-10-17 23:59:59.999",43648518.977833,106027
"204","2019-10-18",8070.71,8115,7816.01,7947.01,31353.181416,"2019-10-18 23:59:59.999",248931322.100851,399783,68.93,69.11,66.81,67.95,6833.32002,"2019-10-18 23:59:59.999",463773.2501174,3862,0.3132,0.3205,0.2924,0.3001,2684242.25,"2019-10-18 23:59:59.999",815701.85458,4748,177.17,177.44,168.66,172.74,319602.48508,"2019-10-18 23:59:59.999",55285684.61343,139612,54.95,55.01,52.19,53.21,213517.39011,"2019-10-18 23:59:59.999",11396652.4931308,45429,55.93,58.37,55.1,55.23,57033.68523,"2019-10-18 23:59:59.999",3232504.7765377,11645,0.30166,0.30207,0.28433,0.29404,133405177.2,"2019-10-18 23:59:59.999",38944008.261668,91493
"205","2019-10-19",7946.89,8098.1,7866.92,7948.01,26627.889388,"2019-10-19 23:59:59.999",211909734.13572,349746,67.92,68.76,67.09,67.38,5741.77939,"2019-10-19 23:59:59.999",388498.5884052,3390,0.2999,0.3189,0.2914,0.3181,2333751.28,"2019-10-19 23:59:59.999",717789.21463,4270,172.78,174.98,169.44,171.79,296918.73026,"2019-10-19 23:59:59.999",51269466.0425387,127763,53.21,54.16,52.54,53.72,152610.00837,"2019-10-19 23:59:59.999",8152648.1899059,37171,55.22,55.3,53.33,54.42,43917.80151,"2019-10-19 23:59:59.999",2382108.3397794,10110,0.29404,0.29952,0.287,0.29145,103575426.6,"2019-10-19 23:59:59.999",30340201.859798,78406
